"topic 1","topic 2","topic 3","topic 4","topic 5","topic 6","topic 7","topic 8","topic 9","topic 10","topic 11","topic 12","topic 13","topic 14","topic 15","topic 16","topic 17","topic 18","topic 19","topic 20","topic 21","topic 22","topic 23","topic 24","topic 25","topic 26","topic 27","topic 28","topic 29","topic 30","doc"
0.00290758865413118,2.88917352367355e-05,4.60066179654758e-05,8.14362183780639e-06,1.04318873642254e-05,0.00100993382536704,0.151723733222861,0.362627682026901,2.355152878886e-05,2.75691962987251e-05,0.00831045253763438,2.39997451684639e-05,0.209401796941474,0.00116690361855512,1.53110277075627e-05,3.41101956307537e-05,0.000219950858048551,0.0426637316981247,0.00157245676196061,0.000225463596726372,0.0911201935411051,0.00951803466156926,0.0986241953734678,1.17286655451811e-05,1.22568608179306e-05,0.00349416889442134,2.217110994328e-05,2.05524461344956e-05,3.48814777470083e-05,0.0150941076714654,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1236.txt"
0.00182002314473637,5.37791272888073e-05,8.56368004005154e-05,0.193632988995248,0.00325236872028887,8.38088460961686e-05,0.150945494532193,2.75305495300691e-05,0.000762272365658794,0.00184740112130453,2.27706900931082e-05,0.0151317768391768,0.10779572483425,0.000735209452023973,2.84999741711779e-05,0.128303873981305,5.02001637920109e-05,2.74433154332978e-05,0.0119073926615214,0.259774174777116,0.00185706596015819,0.12153052855141,1.94911209261132e-05,2.18317588789247e-05,2.28149424978312e-05,3.81506133791842e-05,4.12693434300114e-05,3.82563597411772e-05,6.49284446367514e-05,7.72920133125561e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1237.txt"
3.1873998724428e-05,7.16040363677179e-05,0.000114020827027621,0.0315865259929744,0.00815657870294197,0.00011158700347775,0.289457282526041,0.226740392913519,5.83690979477296e-05,6.83263126367247e-05,3.03179579837527e-05,5.94799381822392e-05,0.0048236528360568,2.23362735079127e-05,3.79461938099684e-05,8.45372445940506e-05,0.101461759387899,3.65393091223625e-05,0.289907309757835,8.05013724682177e-05,8.11945295017752e-05,0.00111002594725644,0.0134177333462321,2.90678212077108e-05,3.03768776977177e-05,5.07955046050437e-05,5.49479271384418e-05,5.09363002395515e-05,0.032131069874401,0.000102910188602451,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1238.txt"
2.04940492540999e-05,4.60393018397068e-05,7.33120580602394e-05,0.290618170512969,1.66233286849705e-05,0.0249807637716101,0.267912549978864,2.35683869100576e-05,3.75296233961815e-05,0.026798060752316,1.94935605530589e-05,3.82438611884428e-05,0.00709921114405442,1.4361570802015e-05,2.43982931564564e-05,0.134132518354945,4.29754183404929e-05,0.184534727714346,4.55775743912979e-05,0.00128183492219316,0.0387995648499709,0.00102123295271036,1.66859829221943e-05,1.86897591573172e-05,0.00647742463444829,3.26600243120674e-05,3.53299105933288e-05,3.27505517885008e-05,0.00251573380999072,0.013289473346232,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1239.txt"
3.70068743603705e-05,0.0639424172165179,0.000132382336360039,2.34329697116717e-05,3.00173688697843e-05,0.280555100680477,0.000115101224720011,0.12553993053329,6.77686503332994e-05,7.93293395383369e-05,3.52002543410989e-05,0.000624356483469499,4.74556986354913e-05,2.59332277237214e-05,0.209946741410323,0.254424683889187,7.76023267726275e-05,4.24234697879212e-05,8.23011376735017e-05,9.34650277966398e-05,0.0156426168080923,0.00239937680066176,3.01305059788221e-05,3.37487999752931e-05,3.52686622766988e-05,0.042261631574476,6.37965463183847e-05,5.91389012606864e-05,0.000100370158121705,0.0034512711229495,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc124.txt"
0.00513157466427513,8.47346988749381e-05,0.271807231152797,2.38839010022668e-05,0.0317256968277577,0.0154136166440655,0.000117316169921182,4.33772904451256e-05,0.36060085596728,8.08559100883025e-05,0.0028657974342875,7.03872980719873e-05,4.83689102213508e-05,2.64322726160522e-05,4.49047214241588e-05,0.0131176706884078,0.00347499943016756,0.000609223804995502,8.38848958861907e-05,9.52636178229329e-05,0.00349198765170071,0.265628091005984,3.07103210050219e-05,0.00343030201001487,3.59473531807404e-05,0.0130777414285152,6.50242122660144e-05,6.02769380267465e-05,0.00180025350997887,0.00691358926891901,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1240.txt"
0.00378212335867296,0.0427364201736261,0.000111775516999523,1.97853609203025e-05,0.0028385025928538,0.000109389620557055,9.71844073318604e-05,3.59336335852398e-05,0.093829145339044,6.69808237559166e-05,2.97209335903418e-05,5.83086530306337e-05,4.00686783101431e-05,2.18964252783826e-05,3.71989534003804e-05,8.28725283489314e-05,0.0558598184028315,3.58197732329031e-05,6.94900276430036e-05,0.0886933858716737,7.95956383511885e-05,0.598884193228527,0.000494299977595784,2.84954146381915e-05,2.9778693051149e-05,0.0919462823726627,0.00239816402810804,4.99332572981565e-05,8.47463991333811e-05,0.0174486899159472,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1241.txt"
1.95788768305657e-05,4.39833928819377e-05,0.171347459848745,1.23974595447192e-05,0.1551350552653,0.01505164533223,0.000354681830673387,2.25159283402631e-05,0.189528026820257,0.00092332896765391,1.86230654725865e-05,3.65360616855149e-05,2.51069374150578e-05,1.37202473918057e-05,2.33087746917916e-05,5.19277268538583e-05,4.105632869318e-05,0.00413545299212654,4.35422841127723e-05,4.94486578189764e-05,4.98744354661927e-05,0.434016657406805,1.59408616803831e-05,0.0114755214388142,1.86592574117463e-05,0.00296906472281131,3.375223506908e-05,3.12880588725941e-05,0.00445989661307389,0.0100519481712769,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1242.txt"
1.18291115188286e-05,0.090373565360948,0.217123593961223,0.0301823204619869,9.59494175068012e-06,0.31048716533461,3.67916838884613e-05,1.36036111566482e-05,2.16620002669437e-05,2.53573321263496e-05,0.015276165732861,2.20742564487683e-05,1.51690398355904e-05,8.28946102823493e-06,1.40826308670581e-05,0.014408792644973,0.269645788079217,0.000723556511048551,2.63072564893203e-05,0.00144986776235563,0.000740129002825715,0.00023445498152124,9.63110561220198e-06,1.07876800036344e-05,1.12734984081157e-05,0.0468785875898653,2.03923318021266e-05,1.89035326599425e-05,3.20829525353143e-05,0.002168180150167,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1243.txt"
0.0323301295325695,0.0557115570657255,5.20539945457018e-05,0.0150752606027767,1.18031151163135e-05,5.09428796635106e-05,0.000481955898029295,1.67343369716761e-05,0.153525643145799,3.11930512875372e-05,1.38410750093997e-05,2.71544108074829e-05,1.86600323415957e-05,0.0216266987437062,1.73235979522912e-05,3.85938374919994e-05,0.16575702587024,0.00154512081572639,3.2361590597027e-05,0.233451298397317,0.000692113287393208,0.287635038979443,1.18476017043183e-05,1.32703493392052e-05,0.00132395897679754,0.0135607967337042,0.00744893442694244,2.32539788034124e-05,0.00942845202388152,4.69816483168596e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1244.txt"
4.94080302973425e-05,0.000110993742230305,0.000176744202226225,3.12854543238813e-05,4.0076312744559e-05,0.100259377998158,0.00015367211893792,0.000798200578700252,9.04782040296619e-05,0.000105912927776889,4.69960044726611e-05,0.317403177693669,6.33582985996453e-05,3.46235590880819e-05,0.145369455156153,0.309286830462335,0.000103607185924142,0.041573963917337,0.0586789628963928,0.000124785543360115,0.00309138316409888,0.00542756020975186,4.02273625645643e-05,4.50581617739612e-05,4.70873361890818e-05,7.87383425654523e-05,8.51750316081818e-05,7.89565905184511e-05,0.0164443819630698,0.00015952155110298,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1245.txt"
2.43593888202564e-05,0.158324529164982,0.00264577357629398,1.54245077512185e-05,1.97586197780367e-05,8.52792656642299e-05,0.0139654931556806,2.80135708414715e-05,0.0545069663592006,5.22177098192828e-05,0.505901720265254,4.54569554862771e-05,3.12372183487281e-05,1.70702764933552e-05,0.000394519187534267,6.46067545105779e-05,5.10809216904666e-05,2.79248062293803e-05,0.00699903835281556,6.15223790862088e-05,0.119586825145917,0.000848326370455363,0.0171992347190362,2.22147953596314e-05,2.32152288572748e-05,0.118832554624136,4.19934107924339e-05,3.89275645433728e-05,6.60676090563177e-05,7.86480955654871e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1246.txt"
5.68223868727305e-05,0.000127649884512836,0.638827034975521,3.59802683568291e-05,4.60903163615158e-05,0.0129884563457786,0.000176732740432933,6.53463833508441e-05,0.257599887343564,0.000121806623756172,5.40484032969384e-05,0.00010603602289684,7.28660853905901e-05,3.98193017931268e-05,6.76474051360598e-05,0.000150706162066711,0.00523496609810056,0.0188231138150048,0.000126369685788907,0.00014351133567277,0.00440792306044447,0.0565475175390402,4.62640332908842e-05,5.18197605669743e-05,5.41534405974132e-05,9.05541171353346e-05,9.79567201689777e-05,9.08051162046123e-05,0.000154113851921958,0.00359400077697398,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1247.txt"
2.51689659295147e-05,0.012897222971463,9.00353399497973e-05,1.59371367210628e-05,0.00153108371539838,8.81134969286332e-05,0.196465177262974,2.89445936133969e-05,4.6090540765976e-05,0.0257353163531634,2.39402548184429e-05,0.0563193664873702,0.00305361222552453,1.76376021023721e-05,2.99638105471185e-05,0.313908118967637,0.00496245095814239,0.225496115118318,0.00647631511814956,6.356705722583e-05,6.4114401345162e-05,0.0484625755943994,2.04922380375931e-05,2.29530975371911e-05,2.39867801473225e-05,0.0857705431786918,4.33890494255743e-05,0.0181682423952533,6.82633465746149e-05,8.12619418457204e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1248.txt"
3.18283303608216e-05,0.0182200225632149,0.000113857460497038,2.01538853039938e-05,2.58168988725308e-05,0.661099670003947,9.89945751605213e-05,3.6602937532948e-05,0.000535878129029665,6.82284162003109e-05,3.02745190810604e-05,5.93947166363743e-05,4.08150020713851e-05,2.23042705870056e-05,3.78918253389342e-05,0.151481289671288,6.67430723609723e-05,3.64869564047335e-05,0.00102596967888524,0.159118742158317,8.10781957675552e-05,0.00540676947588184,2.5914204179849e-05,2.90261734734671e-05,3.03333543761565e-05,5.07227259244041e-05,5.48691989582197e-05,0.0019612339639915,8.63248952061335e-05,0.000102762741149983,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1249.txt"
3.17827926752344e-05,7.13991445585704e-05,0.0492353582104201,2.01250505746213e-05,2.57799619106995e-05,0.000111267702162075,0.00820631198970532,3.65505686828686e-05,5.8202077334319e-05,6.81307998902557e-05,3.02312044768827e-05,0.556612527975534,4.07566069023486e-05,2.22723592410528e-05,3.7837612440895e-05,8.429534497688e-05,0.00054355693698945,3.64347534921096e-05,0.00245522986271554,8.02710213221013e-05,0.278596025991118,0.0392595981219328,2.58771280005834e-05,2.8984644912388e-05,3.02899555946707e-05,0.063956503834762,5.47906960552319e-05,5.07905482507423e-05,8.62013877556427e-05,0.000102615715611932,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc125.txt"
1.07008714828969e-05,0.0517274039919443,3.827954650262e-05,6.77585453192825e-06,8.67979293258685e-06,0.222907867186739,0.0162507975990698,1.23061224386032e-05,1.95959164430972e-05,2.29387939915264e-05,0.594438304064534,1.99688523489523e-05,0.00691820884523674,7.49882668570944e-06,1.27394540840705e-05,0.000188950651383616,2.24394126745522e-05,1.22671289025491e-05,0.0152778964229196,2.70262557398868e-05,0.00131181461218307,0.0180353026745443,0.00867946312398516,0.0041845646222488,1.01982517821284e-05,1.70532781715554e-05,1.84473467431439e-05,1.71005466678381e-05,0.0587974437811906,0.000997966171897643,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1250.txt"
6.6190873984696e-05,0.00114190779972812,0.000236780400810896,4.19124492970807e-05,5.36893729760575e-05,0.000231726221406447,0.000205871227781533,7.61202487924195e-05,0.000121211701119182,0.0855581104293063,6.2959534940243e-05,0.000123518518240411,8.48797479530251e-05,4.63844363498977e-05,7.88006473360848e-05,0.000175553564907744,0.000138800315376723,7.58790519669744e-05,0.00312684027851662,0.000167172504670874,0.0011618238174194,0.177110415956725,5.38917311664409e-05,6.03634488161883e-05,0.0189341074954622,0.000105484061581666,0.000114107155251702,0.000105776443663433,0.0160709130748807,0.694468807489572,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1251.txt"
9.7906386028783e-06,2.19943926284467e-05,3.50234283523761e-05,6.19948973817832e-06,7.94147615795579e-06,0.0222178619919523,0.258447193506745,1.12593443993514e-05,1.79290571140124e-05,0.00178392158323685,9.31267433253304e-06,1.82702705079027e-05,1.25550077659287e-05,6.86096474878184e-06,0.000158566982757679,2.59670466030719e-05,0.00486859917827709,1.12236677145166e-05,2.17738112038414e-05,0.000171638526699372,0.000906407274528116,0.0217899935925913,7.97140801700383e-06,8.9286736464499e-06,9.33077252068332e-06,1.5602699634222e-05,0.589865212009196,0.0360088817597389,0.0634921781630262,3.16106075636021e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1252.txt"
1.26198343393673e-05,2.83501008079698e-05,0.00818779655384382,7.99095305809958e-06,1.02363203860854e-05,0.28124973513992,3.92510422274496e-05,1.45129512847023e-05,0.0308894436133235,0.0208570934393031,1.20037529828233e-05,0.000591641850615121,1.61830218193235e-05,8.84357415791155e-06,0.000583116020861727,0.24128321928229,0.00021582743117995,0.00020383097497908,2.80657780840115e-05,0.326874153817461,3.21472533281487e-05,0.0205120762951183,1.0274901638849e-05,1.15087878185338e-05,0.000390755100699461,0.0674336989110176,0.000400483487029874,2.01671486668779e-05,3.42275533939295e-05,4.07451083632209e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1253.txt"
2.24023408266089e-05,0.134175433813021,0.00646704835320016,1.41852934930011e-05,0.00842199999659501,7.84278780124541e-05,0.00107813669553057,2.57629436597003e-05,0.0017217899318765,4.80225075098671e-05,0.66022609892561,4.18049162586852e-05,2.87276013814227e-05,1.56988401815152e-05,2.66701261474284e-05,0.0336747313938771,4.69770496251354e-05,0.00103414076600011,4.98215039353296e-05,0.000392732785884461,0.130820642882602,0.0132178379365146,1.82396885952243e-05,2.0430045298427e-05,2.1350103365316e-05,3.57011436330912e-05,3.86196348350746e-05,3.5800100523264e-05,6.07596974866632e-05,0.00814000510452013,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1254.txt"
1.59669139967027e-05,3.58692205639046e-05,5.71174252318605e-05,1.01103435115901e-05,1.29512355592073e-05,0.377406747334341,0.00963317497849835,1.83621304978869e-05,2.92393299960276e-05,0.0177637274943854,1.51874332388432e-05,2.97957926677444e-05,0.449247676458975,1.11890999680044e-05,1.90087104634798e-05,4.23479628527734e-05,0.00698152952924414,1.83039477192602e-05,3.55094887038288e-05,4.03262390115951e-05,0.0949174583859281,0.000556054763858939,1.30000494761096e-05,1.45611915626811e-05,1.52169483936164e-05,2.54454252966468e-05,2.75255337274075e-05,0.0369220434233083,0.0017204203980159,0.00436413281100569,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1255.txt"
0.00942357553022092,0.00102308329038418,2.99276466912756e-05,0.00213941161579421,6.78602021113576e-06,2.92888282121588e-05,0.19423040667608,9.62115067002916e-06,1.53204444013106e-05,0.0501068479429656,7.95771402990168e-06,1.56120124852783e-05,1.0728299721105e-05,0.0608908834670689,0.00779319970293888,2.21889356042981e-05,1.7543541547384e-05,0.000135126790066456,0.019727777465476,0.0493568268434918,0.000523456056590135,0.036947902927627,6.81159709336985e-06,7.6295840494018e-06,0.0372922023791843,0.000389940939247682,0.529023654288483,0.000138905644112729,0.000650371286615235,2.70113789358906e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1256.txt"
1.56188988592822e-05,0.169247180520264,5.58724928300655e-05,9.88997828714655e-06,1.26689502018845e-05,0.0061481901485115,0.140199315325927,1.79619091796112e-05,0.000262967808971795,0.0159703542989158,0.180710872729864,0.011044338019524,0.00072312620657602,1.0945222148923e-05,1.85943962769376e-05,4.14249459119464e-05,0.0389374718389444,0.066109054933408,0.00284712488236563,0.193859947285586,3.97869484522291e-05,0.118195556506834,0.00587186119829517,0.00142043849512617,1.48852795196299e-05,0.0335391973456379,0.00729226476438714,2.49598090464209e-05,4.23616253814682e-05,0.00731576723476575,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1257.txt"
1.35019228351995e-05,0.00813433109060793,4.82995692332981e-05,8.54949666285169e-06,1.0951808419399e-05,0.00551746819116385,0.218849978451768,0.00143372725848212,2.47253274766074e-05,0.0255565413532051,0.224088426270805,2.51958827796384e-05,1.73141664120934e-05,0.000819861653710264,1.60741231478766e-05,3.58102340116644e-05,2.8313134951975e-05,1.54781625138091e-05,0.00732362695428502,3.41006263001611e-05,0.00145259414524469,0.00816900980127543,0.476526157979833,0.0216905116203921,1.28677378133464e-05,2.15171302942515e-05,2.32761091129999e-05,2.15767717533948e-05,3.66199565172482e-05,4.35930689926657e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1258.txt"
3.71305856238524e-05,0.00844072922903808,0.430256043241108,2.35113044086779e-05,3.01177147296676e-05,0.47761133441082,0.000115485999662087,0.00171416387444434,6.79951959549467e-05,7.95945316950672e-05,3.53179262065209e-05,6.92892334178481e-05,4.76143395512424e-05,0.00336894648816691,4.42041932216214e-05,0.0474566053073079,0.00286363388529187,4.25652883321636e-05,8.25762643331715e-05,0.00845109389343931,0.0168092177832621,0.000178780029402799,3.02312300477529e-05,0.00170532490351898,3.53865628248262e-05,5.91725829366649e-05,6.40098134879915e-05,5.93365982648875e-05,0.000100705688189881,0.000119881901311041,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1259.txt"
9.93661862630437e-06,0.17089279731583,0.0331361088500419,0.00269012137514253,8.05988486678457e-06,0.0018240065299118,0.170752278874604,1.14272230664995e-05,1.8196382288975e-05,2.1300512580257e-05,9.45152783048801e-06,1.85426832303946e-05,1.27422049858574e-05,6.96326285571617e-06,1.18296063029115e-05,2.63542195164208e-05,0.00583580060524809,1.13910144364567e-05,0.00181131809562336,0.00554185658521052,2.53121386236059e-05,0.095621992564866,8.0902630147482e-06,9.06180163134859e-06,9.46989586558467e-06,1.58353384385431e-05,0.00240275602084974,1.58792310337724e-05,0.509209037446583,3.20819268942217e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc126.txt"
0.0104093407788038,0.139732419961316,0.320141811218477,1.21791965864315e-05,1.56014129225131e-05,6.73365372836049e-05,0.0626890770769066,2.21195251005177e-05,3.5222497402678e-05,0.20611167863015,1.82951978681173e-05,3.58928275713889e-05,2.46649182728306e-05,0.215608190585448,2.28984130285864e-05,5.1013515418895e-05,4.03335132062909e-05,2.20494365325055e-05,4.27757022411579e-05,0.0101500706164646,4.89963731673393e-05,0.0280881756451297,1.56602155031994e-05,0.00376952374783285,1.83307526315977e-05,0.00118510854449938,3.31580114986441e-05,3.07372182536772e-05,0.00149523736737179,6.21005631096949e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1260.txt"
1.38498646492292e-05,3.11133290995379e-05,0.000673007076179504,8.76981545849451e-06,1.12340343019539e-05,0.00753004073833528,0.32756888705009,1.59274999614663e-05,2.53624941527686e-05,2.96890951832257e-05,1.31737350605522e-05,2.58451755705565e-05,0.0172668988348633,9.70553985169322e-06,1.64883500424659e-05,0.0037775100775189,0.205148316078898,1.58770316236859e-05,0.0359838248850801,3.497939252622e-05,0.00336041571238148,0.000274506648723206,1.12763759931683e-05,1.26305266200017e-05,1.31993368079402e-05,2.2071622379466e-05,0.398000986778947,2.21328007869195e-05,3.75636453722225e-05,4.47164535423749e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1261.txt"
3.26069729088214e-05,0.0010518034460973,0.147388839845112,2.06469263283672e-05,2.64484788420634e-05,0.000114153057193512,0.000101416360638029,3.74983852118502e-05,0.0573050503849321,6.98975438998774e-05,3.10151494694442e-05,0.0269710498472364,4.18134929394011e-05,2.28499182500863e-05,3.88188041372499e-05,0.00204358687022358,6.83758628760679e-05,0.00590869639051034,7.25160125751885e-05,0.0901092105457414,8.30616781627669e-05,0.356350219931804,2.65481646089145e-05,2.97362645594854e-05,3.1075424100615e-05,0.0186444668728322,5.62115091705117e-05,5.2107630935988e-05,0.0137881759873716,0.27948210224133,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1262.txt"
3.44261124264168e-05,0.00679278732647677,0.000123150340945379,2.17988161313809e-05,2.79240366369075e-05,0.273904253998375,0.241346702688309,3.95904160966441e-05,6.30426431760213e-05,7.37971203692014e-05,3.27454813282697e-05,6.4242427085522e-05,0.0640992081725469,2.41247127358789e-05,4.09845010521194e-05,0.303836277032023,7.21905449244554e-05,3.94649687573087e-05,7.6561673130765e-05,8.69470229647645e-05,8.76956802691937e-05,0.00274862366296378,2.8029283861988e-05,3.13952475664972e-05,3.28091186746419e-05,0.104919197863621,0.00109249370305958,5.50147100711471e-05,9.33706076905343e-05,0.000111150086729989,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1263.txt"
1.65415721312702e-05,3.71601738052073e-05,0.754371613896242,1.04742204099943e-05,1.34173577458951e-05,0.125900755538497,5.14486901153285e-05,1.90229938094059e-05,0.0102069320357246,3.54591414373718e-05,1.57340374264593e-05,3.08681598537857e-05,2.12120552083e-05,1.1591801912565e-05,1.96928445483589e-05,4.387208964025e-05,0.0144309101467994,1.89627170001459e-05,3.67874949949758e-05,4.17776028311355e-05,4.21373288626265e-05,0.00206533192854728,1.34679285028752e-05,1.50852569633101e-05,1.57646148481042e-05,0.0923607567357329,2.85161930287624e-05,2.64342887065136e-05,4.48641026591298e-05,5.34070520152667e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1264.txt"
2.14989724094858e-05,4.82968332773881e-05,7.69069057060256e-05,1.36132753173836e-05,1.74384515388289e-05,0.011688788459372,0.0058736291061758,2.47240598299064e-05,3.93698838101253e-05,0.00520765186364715,2.04494248694661e-05,4.01191441636675e-05,2.75691685199399e-05,1.50657886394817e-05,2.55946604258437e-05,5.70202661051295e-05,0.128761631120466,0.0251872792417937,0.00101560606213238,0.0042480703292762,5.47656089420004e-05,0.339799067951473,1.75041780187798e-05,1.960620917229e-05,2.04891661430935e-05,0.0439075712375369,0.00132745377109884,3.43564710207552e-05,0.378788203891671,0.0536206584974473,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1265.txt"
1.80907303127534e-05,0.00601267838526854,0.0177093727565058,1.14551564488444e-05,1.46739257045504e-05,0.210170491056752,5.626698420408e-05,0.00952177420222821,0.00329060386950886,3.87799756742961e-05,1.72075680324701e-05,0.0225646299434524,0.00273776137515415,1.26774021583261e-05,2.15371270026908e-05,0.369771428693929,0.0103532742162546,2.07386212461754e-05,4.02327327508241e-05,0.272316334978561,0.0179621978057916,8.71050440732748e-05,1.47292325350608e-05,1.64980277120052e-05,1.7241009103503e-05,0.0570346479669126,3.11868033785338e-05,2.89099236882679e-05,4.90657342294391e-05,5.84087514258049e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1266.txt"
0.000527900539973678,0.106811593209399,6.08962345431965e-05,1.07792297586034e-05,1.38080712678509e-05,0.0189620556340031,0.323182824694185,1.95769434804349e-05,0.0342599513345809,3.64917118062109e-05,1.61922126718318e-05,3.17670408168767e-05,2.1829750357771e-05,1.19293552398926e-05,2.02663002761211e-05,0.0171595384307167,0.0771781661358058,1.95149114101999e-05,3.78587470257876e-05,0.0375924740397439,4.33643680813404e-05,0.00416898351294917,1.38601146455169e-05,1.55245397184819e-05,1.62236805081418e-05,2.71288591988501e-05,0.368116424794738,2.72040553205162e-05,4.61705455438847e-05,0.0115497010022338,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1267.txt"
6.54755321488652e-05,0.00309452286230164,0.28711779080976,4.14594906546057e-05,5.31091380838853e-05,0.000229221896404343,0.00020364632435965,7.52975976437482e-05,0.38819870274711,0.00603522369765599,6.22791150183423e-05,0.000122183621776926,8.39624306391669e-05,4.58831477906897e-05,7.79490284294803e-05,0.000173656312282907,0.10820987776163,7.50590074945642e-05,0.000145613777947163,0.00114784380557002,0.0109740474604227,0.15947669040539,5.33093093371475e-05,5.97110854661707e-05,6.24001478281655e-05,0.000104344068139667,0.000112873969813811,0.000104633290372915,0.000177582939074744,0.0336156492194528,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1268.txt"
2.68307958057998e-05,6.02746236913447e-05,0.265008958319715,1.6989417137337e-05,2.17632509822289e-05,9.39313617590765e-05,0.0206162197418493,3.0855716643178e-05,4.91337582693702e-05,0.482778884641659,2.55209566563564e-05,0.00407610194158773,3.44064226422199e-05,1.88021590492818e-05,3.19422293551853e-05,7.11614996065614e-05,5.62633894291004e-05,0.00284898111889488,0.000462273440786582,0.155472641997363,6.83476792618592e-05,0.0202593530973378,2.18452778683985e-05,2.44686203976618e-05,2.55705539104693e-05,0.0475499491056621,4.62538957144905e-05,4.28770008634943e-05,7.27705666610732e-05,8.66274194399267e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1269.txt"
5.77080574569907e-05,0.000129639518423331,0.000206435361132167,3.65410801609655e-05,0.00870605800510773,0.000202028909639514,0.000179487411577384,0.00785968928013165,0.117871468000907,0.0503473510928298,5.48908367736163e-05,0.000107688769138599,7.40018234679993e-05,4.04399512629025e-05,6.87018014775006e-05,0.00015305516607649,0.00185286195772194,6.61546286834734e-05,0.000128339365691585,0.000145748196450864,0.000147003161234702,0.705140751110652,4.69851345266831e-05,0.0320918498491204,0.019105345960639,9.19655523502975e-05,9.94835371571234e-05,9.22204636538999e-05,0.0547097865300001,0.000186319486554682,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc127.txt"
1.11093674268293e-05,0.0211957359009114,3.97408330442707e-05,7.03451655748313e-06,0.532779166663929,3.88925478855323e-05,0.0207052349673325,0.0661922977198184,2.03439725614645e-05,2.38144613910663e-05,1.05670247961249e-05,0.00218781876130553,1.4246077296469e-05,7.7850875094433e-06,0.000513322913282265,0.000362862716428245,0.0216941721801749,1.27354152854289e-05,0.00569247419946011,0.142555743495263,2.8299551276334e-05,0.171920208366538,0.00634360890116987,1.01313019707927e-05,1.05875606804606e-05,1.77042714084114e-05,1.91515572677664e-05,1.77533443361405e-05,0.00386420895087155,0.00370324737282205,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1270.txt"
0.00167043555617318,0.0458373079337974,0.00721110674174336,2.29862225069828e-05,2.9445090759084e-05,0.000127086595397849,0.275736877616576,4.17469512131641e-05,6.64766478481484e-05,0.0104273336232383,3.45291650415043e-05,6.77417853555188e-05,4.65509605262021e-05,2.54388133521463e-05,0.296910932542497,9.62795869136792e-05,7.61228462377397e-05,4.1614670614186e-05,0.00607255752663257,0.185838272133816,9.24725639878687e-05,0.0584589076094027,2.95560709205461e-05,3.31053825068251e-05,3.45962687867099e-05,5.78510717250143e-05,0.007143828532873,0.00332627985235323,9.8456611177942e-05,0.100344103026026,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1271.txt"
2.01898206090454e-05,0.0991112127091332,7.22237602908095e-05,1.27843127254887e-05,0.038188541583975,0.266064022519331,6.27957134760616e-05,0.000932079592553077,0.00518718524758912,4.32796652512817e-05,0.552303782271108,3.76761413627142e-05,2.58903800682371e-05,1.41483771489805e-05,2.40361070615271e-05,0.023380982273006,4.23374598223751e-05,2.31449496731507e-05,4.49009875669951e-05,5.09916651176132e-05,0.00035438441949622,0.00403560993107665,0.000925299355999965,0.00880406934407638,1.9241505174241e-05,3.21751950418382e-05,3.48054475798736e-05,3.22643786622501e-05,5.47588933678985e-05,6.51859926547013e-05,"//users//emily//dropbox//jstor//topicmodeling//cleantext/doc1272.txt"
